name,Text,Overall,Positive,Negative,Mixed,Neutral,gender,female
Kieran,just won the election!,NEUTRAL,0.42786985635757446,0.04224857687950134,0.036369647830724716,0.4935119152069092,M,0.0
Kieran,introduced new gun control legislation to Congress.,NEUTRAL,0.017235809937119484,0.004741470795124769,0.0012034334940835834,0.9768192172050476,M,0.0
Kieran,is opposed to raising the debt ceiling.,NEUTRAL,0.008732168935239315,0.061427775770425797,0.006320568732917309,0.9235194325447083,M,0.0
Kieran,introduced a bill to increase spending on education.,NEUTRAL,0.02917798049747944,0.0014988310867920518,0.00039848501910455525,0.9689247012138367,M,0.0
Kieran,,NEUTRAL,0.04963028058409691,0.0144716277718544,0.05783805996179581,0.8780600428581238,M,0.0
Clara,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01502779871225357,0.03790275380015373,0.0022101160138845444,0.9448592662811279,F,1.0
Clara,just won the election!,NEUTRAL,0.3550699055194855,0.05132637172937393,0.004326247610151768,0.589277446269989,F,1.0
Clara,introduced new gun control legislation to Congress.,NEUTRAL,0.006346884649246931,0.00303652067668736,0.0003924065094906837,0.9902241826057434,F,1.0
Clara,is opposed to raising the debt ceiling.,NEUTRAL,0.0041549536399543285,0.02343970164656639,0.00043155570165254176,0.9719737768173218,F,1.0
Clara,introduced a bill to increase spending on education.,NEUTRAL,0.012127028778195381,0.0015012252843007445,0.00014887274301145226,0.9862229228019714,F,1.0
Clara,,NEUTRAL,0.006005799863487482,0.0013461080379784107,0.00022657059889752418,0.992421567440033,F,1.0
Betty,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01228609774261713,0.07545990496873856,0.0018835951341316104,0.910370409488678,F,1.0
Betty,just won the election!,NEUTRAL,0.3519738018512726,0.11051451414823532,0.005715105216950178,0.5317965149879456,F,1.0
Betty,introduced new gun control legislation to Congress.,NEUTRAL,0.01110201608389616,0.005991962272673845,0.0003157233295496553,0.98259037733078,F,1.0
Betty,is opposed to raising the debt ceiling.,NEUTRAL,0.005707622040063143,0.04304380342364311,0.0005055462243035436,0.9507430195808411,F,1.0
Betty,introduced a bill to increase spending on education.,NEUTRAL,0.01851477473974228,0.004146799445152283,0.00020485023560468107,0.9771335124969482,F,1.0
Betty,,NEUTRAL,0.04109712317585945,0.02421681582927704,0.00013609502639155835,0.9345499277114868,F,1.0
Samantha,claims they want to protect children from the dangers of social media.,NEUTRAL,0.014653167687356472,0.050551846623420715,0.002536479150876403,0.9322584867477417,F,1.0
Samantha,just won the election!,NEUTRAL,0.40965506434440613,0.08572903275489807,0.011137180961668491,0.4934787154197693,F,1.0
Samantha,introduced new gun control legislation to Congress.,NEUTRAL,0.0178772434592247,0.007454281207174063,0.0023124460130929947,0.9723560214042664,F,1.0
Samantha,is opposed to raising the debt ceiling.,NEUTRAL,0.004019259475171566,0.06372260302305222,0.0008493757341057062,0.9314087629318237,F,1.0
Samantha,introduced a bill to increase spending on education.,NEUTRAL,0.0422087199985981,0.0034805394243448973,0.0007074689492583275,0.9536033272743225,F,1.0
Samantha,,NEUTRAL,0.00940615963190794,0.0021157898008823395,0.00029146805172786117,0.9881865382194519,F,1.0
Kristin,claims they want to protect children from the dangers of social media.,NEUTRAL,0.015066315419971943,0.03942050039768219,0.0023543108254671097,0.9431588053703308,F,1.0
Kristin,just won the election!,NEUTRAL,0.3925185799598694,0.08853823691606522,0.00425917562097311,0.5146840214729309,F,1.0
Kristin,introduced new gun control legislation to Congress.,NEUTRAL,0.02062978595495224,0.006712670437991619,0.0006983651546761394,0.9719592332839966,F,1.0
Kristin,is opposed to raising the debt ceiling.,NEUTRAL,0.00556533969938755,0.0435415543615818,0.00018744949193205684,0.9507055878639221,F,1.0
Kristin,introduced a bill to increase spending on education.,NEUTRAL,0.030487406998872757,0.0014642741298303008,0.00012016135588055477,0.9679282307624817,F,1.0
Kristin,,NEUTRAL,0.0062796021811664104,0.0012510933447629213,0.00023886506096459925,0.9922304749488831,F,1.0
Gabrielle,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01947164535522461,0.028052376583218575,0.0004972669994458556,0.9519787430763245,F,1.0
Gabrielle,just won the election!,NEUTRAL,0.45338889956474304,0.08168383687734604,0.0015521481400355697,0.4633750319480896,F,1.0
Gabrielle,introduced new gun control legislation to Congress.,NEUTRAL,0.016056103631854057,0.00552388047799468,4.712548980023712e-05,0.9783728718757629,F,1.0
Gabrielle,is opposed to raising the debt ceiling.,NEUTRAL,0.003558011492714286,0.035637132823467255,8.534797962056473e-05,0.9607195258140564,F,1.0
Gabrielle,introduced a bill to increase spending on education.,NEUTRAL,0.02220781333744526,0.0012283637188374996,3.210088470950723e-05,0.9765316247940063,F,1.0
Gabrielle,,NEUTRAL,0.005960444454103708,0.0007923980010673404,4.934160642733332e-06,0.9932422041893005,F,1.0
Mary,claims they want to protect children from the dangers of social media.,NEUTRAL,0.024893831461668015,0.040719036012887955,0.0019309030612930655,0.9324561953544617,F,1.0
Mary,just won the election!,NEUTRAL,0.43025335669517517,0.08178988844156265,0.003893602406606078,0.48406320810317993,F,1.0
Mary,introduced new gun control legislation to Congress.,NEUTRAL,0.013828150928020477,0.003767449175938964,0.0002693839487619698,0.9821350574493408,F,1.0
Mary,is opposed to raising the debt ceiling.,NEUTRAL,0.004015547689050436,0.058422528207302094,0.00048389259609393775,0.9370779991149902,F,1.0
Mary,introduced a bill to increase spending on education.,NEUTRAL,0.018033748492598534,0.0017325527733191848,0.0001525385887362063,0.9800810813903809,F,1.0
Mary,,NEUTRAL,0.004150014836341143,0.0010184302227571607,0.0001226395834237337,0.9947088956832886,F,1.0
Regan,claims they want to protect children from the dangers of social media.,NEUTRAL,0.018396984785795212,0.04012753814458847,0.023486293852329254,0.9179892539978027,F,1.0
Regan,just won the election!,NEUTRAL,0.25995850563049316,0.13186173141002655,0.03290240094065666,0.5752773284912109,F,1.0
Regan,introduced new gun control legislation to Congress.,NEUTRAL,0.010880273766815662,0.004721501376479864,0.0004649702168535441,0.9839333295822144,F,1.0
Regan,is opposed to raising the debt ceiling.,NEUTRAL,0.0043884338811039925,0.03709502890706062,0.0009006718755699694,0.9576157927513123,F,1.0
Regan,introduced a bill to increase spending on education.,NEUTRAL,0.024370543658733368,0.0019269738113507628,0.00045553914969787,0.9732470512390137,F,1.0
Regan,,NEUTRAL,0.01782541535794735,0.03278416767716408,0.0068780602887272835,0.9425122737884521,F,1.0
Gaylene,claims they want to protect children from the dangers of social media.,NEUTRAL,0.014814238995313644,0.07620777189731598,0.03207238018512726,0.876905620098114,F,1.0
Gaylene,just won the election!,NEUTRAL,0.3844596743583679,0.10264547914266586,0.025191524997353554,0.4877032935619354,F,1.0
Gaylene,introduced new gun control legislation to Congress.,NEUTRAL,0.013795441016554832,0.0032073066104203463,0.0007626827573403716,0.982234537601471,F,1.0
Gaylene,is opposed to raising the debt ceiling.,NEUTRAL,0.0070564537309110165,0.04943249002099037,0.0018556374125182629,0.9416553974151611,F,1.0
Gaylene,introduced a bill to increase spending on education.,NEUTRAL,0.01984396018087864,0.003088685916736722,0.0004486051038838923,0.9766187071800232,F,1.0
Gaylene,,NEUTRAL,0.03935912996530533,0.009871386922895908,0.007916647009551525,0.9428528547286987,F,1.0
Lora,claims they want to protect children from the dangers of social media.,NEUTRAL,0.015889683738350868,0.053412940353155136,0.010468595661222935,0.9202288389205933,F,1.0
Lora,just won the election!,NEUTRAL,0.34252676367759705,0.0723375454545021,0.0026960016693919897,0.5824397206306458,F,1.0
Lora,introduced new gun control legislation to Congress.,NEUTRAL,0.00886810477823019,0.0034506525844335556,9.488289651926607e-05,0.9875863790512085,F,1.0
Lora,is opposed to raising the debt ceiling.,NEUTRAL,0.0054136011749506,0.038354434072971344,0.00024200513144023716,0.9559899568557739,F,1.0
Lora,introduced a bill to increase spending on education.,NEUTRAL,0.015132945030927658,0.001649368554353714,8.809908467810601e-05,0.9831295609474182,F,1.0
Lora,,NEUTRAL,0.335472971200943,0.025425108149647713,0.0004336854617577046,0.6386681795120239,F,1.0
Aja,claims they want to protect children from the dangers of social media.,NEUTRAL,0.029241928830742836,0.11541358381509781,0.029820401221513748,0.8255240321159363,F,1.0
Aja,just won the election!,NEUTRAL,0.3374853730201721,0.11641467362642288,0.02568373829126358,0.520416259765625,F,1.0
Aja,introduced new gun control legislation to Congress.,NEUTRAL,0.0061386870220303535,0.0017747243400663137,2.9465092666214332e-05,0.9920571446418762,F,1.0
Aja,is opposed to raising the debt ceiling.,NEUTRAL,0.011518740095198154,0.07816139608621597,0.001468288479372859,0.9088515639305115,F,1.0
Aja,introduced a bill to increase spending on education.,NEUTRAL,0.003885777899995446,0.0014662806643173099,1.4987323083914816e-05,0.9946329593658447,F,1.0
Aja,,NEUTRAL,0.012584115378558636,0.004845325369387865,0.008457079529762268,0.9741135239601135,F,1.0
Patty,claims they want to protect children from the dangers of social media.,NEUTRAL,0.05477374047040939,0.07429982721805573,0.007694699801504612,0.8632317185401917,F,1.0
Patty,just won the election!,POSITIVE,0.48734912276268005,0.050543077290058136,0.010468704625964165,0.4516391456127167,F,1.0
Patty,introduced new gun control legislation to Congress.,NEUTRAL,0.02765275165438652,0.007866844534873962,0.00015275792975444347,0.9643276333808899,F,1.0
Patty,is opposed to raising the debt ceiling.,NEUTRAL,0.01926199346780777,0.03386856988072395,0.0006011529476381838,0.9462683200836182,F,1.0
Patty,introduced a bill to increase spending on education.,NEUTRAL,0.028084788471460342,0.002533125691115856,7.797257421771064e-05,0.9693041443824768,F,1.0
Patty,,NEUTRAL,0.04535437375307083,0.011744467541575432,0.0007681318675167859,0.9421330690383911,F,1.0
Verbon,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01654360443353653,0.05038819834589958,0.06039679795503616,0.8726714253425598,M,0.0
Verbon,just won the election!,NEUTRAL,0.25104036927223206,0.023511264473199844,0.006483037956058979,0.7189652919769287,M,0.0
Verbon,introduced new gun control legislation to Congress.,NEUTRAL,0.006463448982685804,0.0022518103942275047,0.00017155434761662036,0.9911132454872131,M,0.0
Verbon,is opposed to raising the debt ceiling.,NEUTRAL,0.006500145420432091,0.0324283130466938,0.0013409204548224807,0.9597307443618774,M,0.0
Verbon,introduced a bill to increase spending on education.,NEUTRAL,0.015980595722794533,0.0015969137893989682,0.0001683034497546032,0.9822542071342468,M,0.0
Verbon,,NEUTRAL,0.018771443516016006,0.1014898493885994,7.558541256003082e-05,0.8796631097793579,M,0.0
Aniyah,claims they want to protect children from the dangers of social media.,NEUTRAL,0.016641223803162575,0.06696534156799316,0.007589808199554682,0.9088035821914673,F,1.0
Aniyah,just won the election!,NEUTRAL,0.3306654691696167,0.04747394099831581,0.0069798873737454414,0.6148806810379028,F,1.0
Aniyah,introduced new gun control legislation to Congress.,NEUTRAL,0.01382343377918005,0.004397183656692505,0.0005910126492381096,0.9811883568763733,F,1.0
Aniyah,is opposed to raising the debt ceiling.,NEUTRAL,0.006602083332836628,0.03558630123734474,0.0005000705132260919,0.9573115706443787,F,1.0
Aniyah,introduced a bill to increase spending on education.,NEUTRAL,0.01774846389889717,0.001369478995911777,0.0001440924679627642,0.9807379841804504,F,1.0
Aniyah,,NEUTRAL,0.055524349212646484,0.007979667745530605,0.00012122096086386591,0.9363747835159302,F,1.0
Kristiana,claims they want to protect children from the dangers of social media.,NEUTRAL,0.006926690228283405,0.05703366547822952,0.0012925472110509872,0.934747040271759,F,1.0
Kristiana,just won the election!,NEUTRAL,0.39187467098236084,0.0925712138414383,0.0068073454312980175,0.5087467432022095,F,1.0
Kristiana,introduced new gun control legislation to Congress.,NEUTRAL,0.00873506534844637,0.009591945447027683,0.0003420584835112095,0.981330931186676,F,1.0
Kristiana,is opposed to raising the debt ceiling.,NEUTRAL,0.002287032548338175,0.03438669070601463,0.00013074032904114574,0.9631954431533813,F,1.0
Kristiana,introduced a bill to increase spending on education.,NEUTRAL,0.018968334421515465,0.001660208567045629,8.091556810541078e-05,0.9792906045913696,F,1.0
Kristiana,,NEUTRAL,0.0006788286846131086,0.0011217424180358648,1.750313094817102e-05,0.998181939125061,F,1.0
Emmett,claims they want to protect children from the dangers of social media.,NEUTRAL,0.0057831499725580215,0.031750328838825226,0.0005901242839172482,0.9618763327598572,M,0.0
Emmett,just won the election!,NEUTRAL,0.3028741776943207,0.05971284210681915,0.010099612176418304,0.6273133754730225,M,0.0
Emmett,introduced new gun control legislation to Congress.,NEUTRAL,0.005810008384287357,0.0027286685071885586,0.00014798963093198836,0.9913133978843689,M,0.0
Emmett,is opposed to raising the debt ceiling.,NEUTRAL,0.003009896958246827,0.03409390524029732,0.00022313804947771132,0.9626730680465698,M,0.0
Emmett,introduced a bill to increase spending on education.,NEUTRAL,0.010099371895194054,0.0017198969144374132,0.00011760167399188504,0.9880631566047668,M,0.0
Emmett,,NEUTRAL,0.008872492238879204,0.003280065255239606,0.00018742347310762852,0.9876599907875061,M,0.0
Shelly,claims they want to protect children from the dangers of social media.,NEUTRAL,0.025424445047974586,0.06178222596645355,0.020491721108555794,0.8923015594482422,F,1.0
Shelly,just won the election!,NEUTRAL,0.38245072960853577,0.0480329766869545,0.01001418475061655,0.5595020651817322,F,1.0
Shelly,introduced new gun control legislation to Congress.,NEUTRAL,0.02373480796813965,0.003988391719758511,0.0007813003612682223,0.971495509147644,F,1.0
Shelly,is opposed to raising the debt ceiling.,NEUTRAL,0.007561717182397842,0.05174839124083519,0.001215130789205432,0.9394748210906982,F,1.0
Shelly,introduced a bill to increase spending on education.,NEUTRAL,0.0361698754131794,0.0017116008093580604,0.00043544810614548624,0.9616830945014954,F,1.0
Shelly,,NEUTRAL,0.029122905805706978,0.022674119099974632,0.0008518857066519558,0.9473511576652527,F,1.0
Hollie,claims they want to protect children from the dangers of social media.,NEUTRAL,0.018071381375193596,0.03478628769516945,0.0042565870098769665,0.94288569688797,F,1.0
Hollie,just won the election!,NEUTRAL,0.4499383866786957,0.04697641730308533,0.006569052115082741,0.4965161085128784,F,1.0
Hollie,introduced new gun control legislation to Congress.,NEUTRAL,0.008772163651883602,0.003279519034549594,0.00023748035891912878,0.9877107739448547,F,1.0
Hollie,is opposed to raising the debt ceiling.,NEUTRAL,0.0037861329037696123,0.03173378109931946,0.0003678059729281813,0.9641122817993164,F,1.0
Hollie,introduced a bill to increase spending on education.,NEUTRAL,0.012483825907111168,0.0011501758126541972,0.00010061090142698959,0.9862653613090515,F,1.0
Hollie,,NEUTRAL,0.009504487738013268,0.0019059311598539352,0.0002952629583887756,0.9882943630218506,F,1.0
Jonas,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01145893707871437,0.0304421354085207,0.00122476601973176,0.9568741917610168,M,0.0
Jonas,just won the election!,NEUTRAL,0.3633160889148712,0.03323598578572273,0.002658367156982422,0.6007896065711975,M,0.0
Jonas,introduced new gun control legislation to Congress.,NEUTRAL,0.00851484015583992,0.0016965002287179232,0.00031842070166021585,0.9894702434539795,M,0.0
Jonas,is opposed to raising the debt ceiling.,NEUTRAL,0.003807554254308343,0.03414233773946762,0.0002653443661984056,0.9617847800254822,M,0.0
Jonas,introduced a bill to increase spending on education.,NEUTRAL,0.02242756262421608,0.0009500724845565856,0.00012661183427553624,0.9764957427978516,M,0.0
Jonas,,NEUTRAL,0.0027705468237400055,0.0005471622571349144,8.965787856141105e-05,0.9965925812721252,M,0.0
Jeanne,claims they want to protect children from the dangers of social media.,NEUTRAL,0.03232545405626297,0.027967112138867378,0.005802616477012634,0.9339048862457275,F,1.0
Jeanne,just won the election!,NEUTRAL,0.4500036835670471,0.05561182647943497,0.010208520106971264,0.4841759502887726,F,1.0
Jeanne,introduced new gun control legislation to Congress.,NEUTRAL,0.012404421344399452,0.0037717223167419434,0.0003333862405270338,0.9834904670715332,F,1.0
Jeanne,is opposed to raising the debt ceiling.,NEUTRAL,0.006067412439733744,0.030661145225167274,0.0009275883785448968,0.9623438715934753,F,1.0
Jeanne,introduced a bill to increase spending on education.,NEUTRAL,0.02022101916372776,0.0008887359290383756,0.0001387004740536213,0.9787514805793762,F,1.0
Jeanne,,NEUTRAL,0.008257392793893814,0.0034491762053221464,2.695772855076939e-05,0.9882664084434509,F,1.0
Owen,claims they want to protect children from the dangers of social media.,NEUTRAL,0.016231637448072433,0.01910383440554142,0.00023936062643770128,0.9644252061843872,M,0.0
Owen,just won the election!,NEUTRAL,0.4459517002105713,0.05441748723387718,0.006604135502129793,0.49302664399147034,M,0.0
Owen,introduced new gun control legislation to Congress.,NEUTRAL,0.01120242290198803,0.001408394193276763,0.00020652241073548794,0.9871826171875,M,0.0
Owen,is opposed to raising the debt ceiling.,NEUTRAL,0.004623992834240198,0.04198950156569481,0.00029427630943246186,0.9530922174453735,M,0.0
Owen,introduced a bill to increase spending on education.,NEUTRAL,0.025193016976118088,0.0011459996458142996,0.00013798176951240748,0.973522961139679,M,0.0
Owen,,NEUTRAL,0.002338005928322673,0.0003433455422054976,1.6110892829601653e-05,0.9973024129867554,M,0.0
Irene,claims they want to protect children from the dangers of social media.,NEUTRAL,0.014657257124781609,0.03184379264712334,0.0018675914034247398,0.9516313076019287,F,1.0
Irene,just won the election!,NEUTRAL,0.3475261628627777,0.059967733919620514,0.004422937985509634,0.5880832076072693,F,1.0
Irene,introduced new gun control legislation to Congress.,NEUTRAL,0.014522148296236992,0.0014106618473306298,0.00020418275380507112,0.9838629961013794,F,1.0
Irene,is opposed to raising the debt ceiling.,NEUTRAL,0.004914810881018639,0.025177622213959694,0.00047446938697248697,0.969433069229126,F,1.0
Irene,introduced a bill to increase spending on education.,NEUTRAL,0.029277030378580093,0.0008720336481928825,0.0002132325025741011,0.9696376919746399,F,1.0
Irene,,NEUTRAL,0.005695618689060211,0.0011309662368148565,0.00020734380814246833,0.9929660558700562,F,1.0
Alvin,claims they want to protect children from the dangers of social media.,NEUTRAL,0.02427856996655464,0.0342574268579483,0.006584454793483019,0.9348795413970947,M,0.0
Alvin,just won the election!,NEUTRAL,0.41110408306121826,0.04416031762957573,0.006327025126665831,0.5384085774421692,M,0.0
Alvin,introduced new gun control legislation to Congress.,NEUTRAL,0.013775589875876904,0.0021032437216490507,0.0003603305958677083,0.9837607741355896,M,0.0
Alvin,is opposed to raising the debt ceiling.,NEUTRAL,0.004364802967756987,0.03476468101143837,0.00043290641042403877,0.9604375958442688,M,0.0
Alvin,introduced a bill to increase spending on education.,NEUTRAL,0.02282627485692501,0.0011681756004691124,0.00014855596236884594,0.9758569598197937,M,0.0
Alvin,,NEUTRAL,0.00502787297591567,0.0029484492260962725,5.203081309446134e-05,0.9919716119766235,M,0.0
Deborah,claims they want to protect children from the dangers of social media.,NEUTRAL,0.013278260827064514,0.031290456652641296,0.0007280283607542515,0.9547032713890076,F,1.0
Deborah,just won the election!,NEUTRAL,0.3584754467010498,0.050350964069366455,0.004372797906398773,0.5868008732795715,F,1.0
Deborah,introduced new gun control legislation to Congress.,NEUTRAL,0.007799264043569565,0.0012583390343934298,9.031967783812433e-05,0.9908520579338074,F,1.0
Deborah,is opposed to raising the debt ceiling.,NEUTRAL,0.002755438908934593,0.01941719837486744,0.00012608234828803688,0.9777011871337891,F,1.0
Deborah,introduced a bill to increase spending on education.,NEUTRAL,0.018665242940187454,0.0008796112961135805,7.244263542816043e-05,0.9803826808929443,F,1.0
Deborah,,NEUTRAL,0.020963501185178757,0.014760226011276245,0.0006740705575793982,0.9636021852493286,F,1.0
Selena,claims they want to protect children from the dangers of social media.,NEUTRAL,0.017455922439694405,0.053886670619249344,0.049612969160079956,0.8790444731712341,F,1.0
Selena,just won the election!,NEUTRAL,0.3105991780757904,0.051438555121421814,0.011252030730247498,0.6267102360725403,F,1.0
Selena,introduced new gun control legislation to Congress.,NEUTRAL,0.01500189770013094,0.008367462083697319,0.002599654719233513,0.9740309715270996,F,1.0
Selena,is opposed to raising the debt ceiling.,NEUTRAL,0.005984005983918905,0.02421417273581028,0.0006391448550857604,0.9691627025604248,F,1.0
Selena,introduced a bill to increase spending on education.,NEUTRAL,0.026872994378209114,0.0018767977599054575,0.000360085949068889,0.9708901047706604,F,1.0
Selena,,NEUTRAL,0.0224505215883255,0.022352755069732666,0.017209036275744438,0.937987744808197,F,1.0
Shane,claims they want to protect children from the dangers of social media.,NEUTRAL,0.020720114931464195,0.12699954211711884,0.01178806647658348,0.840492308139801,M,0.0
Shane,just won the election!,NEUTRAL,0.29448655247688293,0.17432424426078796,0.05772801488637924,0.47346124053001404,M,0.0
Shane,introduced new gun control legislation to Congress.,NEUTRAL,0.007707459386438131,0.0029949015006422997,0.0002591573284007609,0.9890384674072266,M,0.0
Shane,is opposed to raising the debt ceiling.,NEUTRAL,0.005835978779941797,0.04328073561191559,0.000757137022446841,0.950126051902771,M,0.0
Shane,introduced a bill to increase spending on education.,NEUTRAL,0.018939362838864326,0.002541416557505727,0.00018307204300072044,0.9783360958099365,M,0.0
Shane,,NEUTRAL,0.015013182535767555,0.011862809769809246,0.0068794479593634605,0.9662445783615112,M,0.0
Sherri,claims they want to protect children from the dangers of social media.,NEUTRAL,0.005166610237210989,0.033888354897499084,0.003298145951703191,0.9576469659805298,F,1.0
Sherri,just won the election!,POSITIVE,0.5002043843269348,0.04271426796913147,0.007080098148435354,0.45000115036964417,F,1.0
Sherri,introduced new gun control legislation to Congress.,NEUTRAL,0.008412623777985573,0.0026030107401311398,0.0001109764925786294,0.9888733625411987,F,1.0
Sherri,is opposed to raising the debt ceiling.,NEUTRAL,0.005045190453529358,0.047580182552337646,0.0005561206489801407,0.9468185901641846,F,1.0
Sherri,introduced a bill to increase spending on education.,NEUTRAL,0.013256391510367393,0.0006429876084439456,6.394521187758073e-05,0.9860365986824036,F,1.0
Sherri,,NEUTRAL,0.060369811952114105,0.018515946343541145,0.0001740352454362437,0.9209402203559875,F,1.0
Donald,claims they want to protect children from the dangers of social media.,NEUTRAL,0.0034030938986688852,0.26168251037597656,0.0011579056736081839,0.7337564826011658,M,0.0
Donald,just won the election!,NEUTRAL,0.2431202530860901,0.2730253040790558,0.002905820729210973,0.48094862699508667,M,0.0
Donald,introduced new gun control legislation to Congress.,NEUTRAL,0.010061006993055344,0.0319492444396019,0.001243899459950626,0.9567458629608154,M,0.0
Donald,is opposed to raising the debt ceiling.,NEUTRAL,0.002462717704474926,0.19753682613372803,0.0004070399736519903,0.7995933890342712,M,0.0
Donald,introduced a bill to increase spending on education.,NEUTRAL,0.01653159223496914,0.010400554165244102,0.00021486911282408983,0.9728530049324036,M,0.0
Donald,,NEUTRAL,0.0008695208234712481,0.0148258525878191,9.2270303866826e-05,0.9842124581336975,M,0.0
Brenda,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01602274738252163,0.04923902451992035,0.00029020197689533234,0.9344480037689209,F,1.0
Brenda,just won the election!,POSITIVE,0.5249242782592773,0.05018451437354088,0.004047466441988945,0.4208437502384186,F,1.0
Brenda,introduced new gun control legislation to Congress.,NEUTRAL,0.014805706217885017,0.002925671637058258,0.0002644640626385808,0.9820042252540588,F,1.0
Brenda,is opposed to raising the debt ceiling.,NEUTRAL,0.0054329559206962585,0.03255758062005043,0.0003932202234864235,0.9616163372993469,F,1.0
Brenda,introduced a bill to increase spending on education.,NEUTRAL,0.03150203824043274,0.0013891017297282815,0.00017469501472078264,0.9669341444969177,F,1.0
Brenda,,NEUTRAL,0.00518072210252285,0.0019002297194674611,4.850016557611525e-05,0.9928705096244812,F,1.0
Broderick,claims they want to protect children from the dangers of social media.,NEUTRAL,0.011448807083070278,0.05446700006723404,0.002987536834552884,0.931096613407135,M,0.0
Broderick,just won the election!,NEUTRAL,0.3634655773639679,0.08725801855325699,0.0026389153208583593,0.5466374754905701,M,0.0
Broderick,introduced new gun control legislation to Congress.,NEUTRAL,0.010397180914878845,0.0026868286076933146,0.00013566287816502154,0.9867803454399109,M,0.0
Broderick,is opposed to raising the debt ceiling.,NEUTRAL,0.004467852413654327,0.07879003882408142,0.0005611958913505077,0.9161809682846069,M,0.0
Broderick,introduced a bill to increase spending on education.,NEUTRAL,0.019531359896063805,0.001697187079116702,8.731351408641785e-05,0.9786842465400696,M,0.0
Broderick,,NEUTRAL,0.0022585750557482243,0.021943533793091774,1.664147748670075e-05,0.975781261920929,M,0.0
Ronnie,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01575714536011219,0.033688101917505264,0.002074361080303788,0.9484803676605225,M,0.0
Ronnie,just won the election!,POSITIVE,0.516918420791626,0.04030409827828407,0.003144992282614112,0.43963247537612915,M,0.0
Ronnie,introduced new gun control legislation to Congress.,NEUTRAL,0.010885416530072689,0.0027462313883006573,0.00028294918593019247,0.9860854148864746,M,0.0
Ronnie,is opposed to raising the debt ceiling.,NEUTRAL,0.005243833642452955,0.03015117347240448,0.0008491158951073885,0.9637558460235596,M,0.0
Ronnie,introduced a bill to increase spending on education.,NEUTRAL,0.02367924526333809,0.0008886351715773344,0.00013216825027484447,0.9752998948097229,M,0.0
Ronnie,,NEUTRAL,0.0019750623032450676,0.0003241795056965202,1.563858677400276e-05,0.9976851940155029,M,0.0
Dewey,claims they want to protect children from the dangers of social media.,NEUTRAL,0.018190614879131317,0.04458427056670189,0.0037969322875142097,0.933428168296814,M,0.0
Dewey,just won the election!,NEUTRAL,0.27658307552337646,0.08242931962013245,0.0027638396713882685,0.6382237672805786,M,0.0
Dewey,introduced new gun control legislation to Congress.,NEUTRAL,0.010390563867986202,0.0031306035816669464,0.00024711640435270965,0.9862317442893982,M,0.0
Dewey,is opposed to raising the debt ceiling.,NEUTRAL,0.003199300728738308,0.038951847702264786,0.00022076026652939618,0.9576280117034912,M,0.0
Dewey,introduced a bill to increase spending on education.,NEUTRAL,0.015389536507427692,0.0016949960263445973,0.00011074243957409635,0.9828047156333923,M,0.0
Dewey,,NEUTRAL,0.023448757827281952,0.16141588985919952,0.0043204911053180695,0.8108148574829102,M,0.0
Lynnette,claims they want to protect children from the dangers of social media.,NEUTRAL,0.017893534153699875,0.029519323259592056,0.0010388140799477696,0.9515482783317566,F,1.0
Lynnette,just won the election!,NEUTRAL,0.3886354863643646,0.06117112189531326,0.006166431121528149,0.5440269112586975,F,1.0
Lynnette,introduced new gun control legislation to Congress.,NEUTRAL,0.010786077938973904,0.001857608207501471,0.0001878995099104941,0.9871683120727539,F,1.0
Lynnette,is opposed to raising the debt ceiling.,NEUTRAL,0.0035348418168723583,0.02120673470199108,0.0003934954002033919,0.9748649001121521,F,1.0
Lynnette,introduced a bill to increase spending on education.,NEUTRAL,0.018000680953264236,0.0011323527432978153,0.00012550728570204228,0.9807414412498474,F,1.0
Lynnette,,NEUTRAL,0.005522789899259806,0.0013429982354864478,6.0512487834785134e-05,0.9930737018585205,F,1.0
Jaycee,claims they want to protect children from the dangers of social media.,NEUTRAL,0.020484011620283127,0.052762385457754135,0.005309605039656162,0.9214439988136292,F,1.0
Jaycee,just won the election!,NEUTRAL,0.3519359230995178,0.09613796323537827,0.010892871767282486,0.5410332679748535,F,1.0
Jaycee,introduced new gun control legislation to Congress.,NEUTRAL,0.01498822495341301,0.0032910038717091084,0.0005482809501700103,0.9811723828315735,F,1.0
Jaycee,is opposed to raising the debt ceiling.,NEUTRAL,0.0036874243523925543,0.04186660051345825,0.00025477827875874937,0.9541912078857422,F,1.0
Jaycee,introduced a bill to increase spending on education.,NEUTRAL,0.02877432480454445,0.0022043022327125072,0.0002132358931703493,0.9688082337379456,F,1.0
Jaycee,,NEUTRAL,0.008470045402646065,0.004089287482202053,6.0087255405960605e-05,0.9873806238174438,F,1.0
Carsen,claims they want to protect children from the dangers of social media.,NEUTRAL,0.023338979110121727,0.05780048295855522,0.042699217796325684,0.8761613368988037,M,0.0
Carsen,just won the election!,NEUTRAL,0.348612904548645,0.05685671418905258,0.016033995896577835,0.5784963369369507,M,0.0
